country1_code;country2_code;incident_year;country1_snt_incidents;contry2_rvd_incidents;country1_to_country2_incidents;incidents_0;positive_goldstein_mentions_0;negative_goldstein_mentions_0;golds_mean_0;golds_std_0;incidents_1;positive_goldstein_mentions_1;negative_goldstein_mentions_1;golds_mean_1;golds_std_1;incidents_2;positive_goldstein_mentions_2;negative_goldstein_mentions_2;golds_mean_2;golds_std_2;incidents_3;positive_goldstein_mentions_3;negative_goldstein_mentions_3;golds_mean_3;golds_std_3;incidents_4;positive_goldstein_mentions_4;negative_goldstein_mentions_4;golds_mean_4;golds_std_4;incidents_5;positive_goldstein_mentions_5;negative_goldstein_mentions_5;golds_mean_5;golds_std_5
USA;CHN;2020;36;329;6;1;0,68864;0,31136;0,92318;3,9165082264180167;0;0,68916;0,31084;1,131344;4,428336657670011;2;0,711;0,289;1,394012;4,321879931679732;0;0,74508;0,25492;1,4688719999999997;4,107446682260891;1;0,71804;0,28196;1,3119640003129243;4,093009609580212;0;0,74728;0,25272;1,5654399999923705;4,060445296565325
USA;EST;2020;36;82;4;2;0,8433734939759037;0,1566265060240964;2,5370481927710844;3,7380549945467325;1;0,8393234672304439;0,160676532769556;1,9602536997885833;3,9849008809221136;1;0,8516886930983847;0,14831130690161526;1,5400881057268725;3,0262812591514723;0;0,9244992295839753;0,07550077041602465;1,8043913713405237;3,005501500161932;0;0,8222506393861893;0,17774936061381075;1,6030690549279722;3,9267481684492633;0;0,8189066059225513;0,18109339407744876;1,44874715261959;4,182757428539201
USA;FRA;2020;36;228;6;2;0,7745142340713963;0,2254857659286037;1,51613605553958;4,605460617593058;2;0,79688;0,20312;1,594524;4,460297121652772;2;0,7962;0,2038;1,7231039999999997;4,598129511571417;0;0,78044;0,21956;1,9422480000000002;4,8125134292276;0;0,77632;0,22368;1,1930439999520182;4,493273819235164;0;0,74704;0,25296;1,0536599999988077;4,625738449631483
USA;BLR;2014;36;31;1;1;1,0;0,0;2,339551924452023;0,06920188110826754;0;1,0;0,0;2,052193373174475;0,6383917343707685;0;1,0;0,0;5,535154758675886;2,127143842844839;0;1,0;0,0;5,769173863860005;1,9836760760540308;0;1,0;0,0;5,700515771235852;1,9650544494742908;0;1,0;0,0;5,913162898207051;2,1616631188000293
USA;IND;2020;36;261;9;2;0,8157167963846347;0,1842832036153653;1,5534521717298517;4,062062159959276;2;0,7678696158323632;0,2321303841676368;1,1462165308498253;4,139035785502848;3;0,7673988913980702;0,23260110860192978;1,0430096489427223;4,441790294698629;1;0,7789493504048202;0,2210506495951798;1,023705516851817;4,308769579376692;0;0,7634894991922455;0,23651050080775443;1,067738287221153;4,369013879905786;0;0,7843444227005871;0,21565557729941293;1,3445401174074982;4,156729452292652
USA;ISR;2020;36;175;9;2;0,76132;0,23868;1,3818719999999998;4,157319638374706;2;0,69884;0,30116;0,859836;4,2477375687657535;3;0,70476;0,29524;0,9227799999999997;4,291014224119981;0;0,7344;0,2656;1,031804;4,068950147837154;1;0,70564;0,29436;0,824816000129938;4,395977998910251;0;0,70424;0,29576;0,9351999999990465;4,213810835810996
USA;ITA;2020;36;151;5;2;0,7697686032961545;0,23023139670384551;1,0835136784862105;4,0516420542501255;2;0,7774137401453876;0,22258625985461247;1,1780126958124293;4,13773230522649;1;0,7578626825902841;0,24213731740971595;0,9571013941095304;4,258953509803127;0;0,7575171443643397;0,24248285563566027;0,9693995076490239;4,198078873708596;0;0,7947772933614994;0,20522270663850062;1,255454177606014;4,070730997443058;0;0,7992019381502067;0,20079806184979335;1,2697449052301555;4,145474111515041
USA;JPN;2020;36;510;10;5;0,7448824423909229;0,25511755760907706;1,05261434085858;4,840530573665114;2;0,79656;0,20344;1,484908;4,565137175544236;2;0,78304;0,21696;1,368972;4,577564686950475;0;0,774;0,226;1,20736;4,648342180864055;0;0,78128;0,21872;1,3836480000927447;4,5818305308481815;0;0,76096;0,23904;1,1842319999933242;4,805153417962442
USA;PER;2020;36;18;1;1;0,7216142270861833;0,27838577291381666;0,840560875512996;4,2509494183827305;0;0,7728840541257628;0,2271159458742372;1,3396391615813215;3,935002490869181;0;0,8262901655306718;0,17370983446932814;1,6487439143135345;3,88516739486526;0;0,8026713709677419;0,19732862903225806;1,5261592741935481;3,995238618630059;0;0,8156565656565656;0,18434343434343434;1,669153069095178;3,911659039150074;0;0,8313715455475946;0,16862845445240532;1,8548106448311152;3,879179641082432
USA;ZAF;2020;36;55;4;1;0,8025711662075299;0,19742883379247014;1,4513314967860422;3,9350932899343536;0;0,7407407407407407;0,25925925925925924;0,6319038336582196;4,488737152331471;3;0,7704160246533128;0,2295839753466872;0,8506420133538777;4,128304761539738;0;0,7639850825785829;0,23601491742141714;0,9438465636654235;4,473728523071201;0;0,7691069991954947;0,23089300080450523;0,9227674983435836;4,43238608416853;0;0,7193533902110463;0,2806466097889537;0,6242029636281994;4,72843320602733
CHN;AUS;2020;425;256;42;13;0,5745889644486528;0,4254110355513472;0,20794094860979595;4,4712739593177115;5;0,6532760284185598;0,34672397158144025;0,766836242434874;4,32305368426382;5;0,7267007112894401;0,2732992887105599;1,3419387196790078;3,953109050336671;7;0,7676895164471089;0,23231048355289105;1,7169992900528515;3,9952332828287878;4;0,7637210656573009;0,2362789343426991;1,7030135390613255;4,062685186849905;0;0,824977293369664;0,17502270663033606;2,5244777475022704;3,9332822998165016
CHN;DEU;2020;425;218;50;8;0,8335410361402884;0,1664589638597116;2,1183193875734374;3,886534844185997;9;0,837622662469913;0,162377337530087;2,7066839474171447;3,8067274157411966;6;0,8896131500637665;0,11038684993623353;3,3315431486467335;3,8289274778448505;4;0,8668462847419172;0,1331537152580828;2,6557714123652865;3,53608204373299;6;0,8540788267644362;0,1459211732355637;2,53972502286668;3,91567021745166;3;0,8951306267631547;0,10486937323684534;3,359683552066724;3,503024888017421
CHN;ESP;2020;425;145;16;6;0,8340163934426229;0,16598360655737704;2,648770491803279;3,961648262813718;4;0,8307984790874525;0,16920152091254753;1,8307034220532319;4,159573487324412;2;0,8644200626959248;0,13557993730407525;2,2415360501567396;3,678732253750182;2;0,8155594405594405;0,18444055944055945;2,158916083916084;3,8062688740037585;0;0,7939698492462312;0,20603015075376885;1,7147403687837732;4,054023847495813;0;0,7887453874538746;0,21125461254612546;1,5717712177121772;4,005362664368849
ARG;JPN;2018;1;510;1;1;0,9309462915601023;0,06905370843989769;2,6549872122762146;3,166313973917014;0;0,806930693069307;0,19306930693069307;1,4485148514851487;4,382155847701198;0;0,8560311284046692;0,14396887159533073;2,1789883279614872;4,383878557147113;0;0,6597222222222222;0,3402777777777778;0,7090277777777777;4,916750185652845;0;1,0;0,0;2,8302136099128634;0,2968569503124529;0;1,0;0,0;2,8069473035248773;1,102518131729609
CHN;FRA;2020;425;228;46;10;0,849336455893833;0,15066354410616706;2,633801717408275;3,766437447064696;9;0,8631340700306217;0,13686592996937824;2,8653175342830517;3,788040012094473;3;0,8722418627331464;0,1277581372668536;3,259904912836767;3,8885062227516;8;0,8443239245655122;0,15567607543448786;3,073967706150622;4,273713824158074;2;0,8088043761396196;0,1911956238603803;2,4694191196283715;4,471392958564518;5;0,8797063092290617;0,12029369077093828;3,1590625800392726;3,6218188761894967
CHN;GBR;2020;425;208;29;9;0,7049545874802849;0,295045412519715;1,086936422472399;4,151469050930415;6;0,7367158904455383;0,2632841095544617;1,6164016155496654;4,101961149499154;6;0,8418909207059011;0,15810907929409887;2,7067076579094467;4,019556287984367;3;0,8318275479473768;0,16817245205262324;2,385695038833412;3,965051877195305;0;0,8007688229056203;0,19923117709437965;2,0286320254815027;4,087001312762056;2;0,8682950449238716;0,13170495507612848;2,7925162748067525;3,5373221558578103
CHN;BEL;2019;425;55;11;3;0,8038585209003215;0,19614147909967847;1,422508038585209;3,646329745402577;3;0,8139745916515426;0,18602540834845735;2,0211433756805803;3,751797797652565;0;0,8992805755395683;0,10071942446043165;2,564542651593011;3,027405946369095;1;0,8279906176700548;0,17200938232994528;1,9531665364310924;4,117299330089358;0;0,906519065190652;0,09348093480934809;2,96150061500615;3,3395363506342455;0;1,0;0,0;3,196980286656372;0,3882737411708803
RUS;AUS;2020;557;256;72;19;0,7576754385964912;0,24232456140350878;1,363486842105263;4,051880399488205;18;0,7516469038208169;0,24835309617918314;0,7712779973649538;4,462067302471135;11;0,7047015319598521;0,2952984680401479;0,5194400422609615;4,268803814238956;12;0,760343087790111;0,239656912209889;0,9144298688193743;4,106248303383177;3;0,7467889908256881;0,25321100917431194;0,6311926603463082;5,020180021213064;1;0,717741935483871;0,28225806451612906;0,8888337468982631;4,5676714213102825
CHN;ITA;2020;425;151;22;8;0,806864064602961;0,19313593539703902;2,0771366083445493;4,074249116781052;6;0,8707587908698334;0,12924120913016657;2,7803824799506476;3,763806675786811;3;0,8202380952380952;0,17976190476190476;1,9692857142857143;3,5250392722278003;2;0,8315301391035549;0,16846986089644514;2,1357032457496135;3,5324429801587636;1;0,8305489260143198;0,16945107398568018;2,1375894990153226;3,5867839370882897;0;0,8401226456416995;0,15987735435830047;2,0738063950941745;3,7978711803582788
CHN;JPN;2020;425;510;135;15;0,7787072243346007;0,22129277566539923;1,622002534854246;4,2367119292282815;22;0,8184274333217874;0,18157256667821267;2,020145479736751;3,9887976290385803;17;0,8024127216231036;0,19758727837689635;1,9625479802595502;3,9489765642096586;10;0,764076170869789;0,235923829130211;1,473736489963973;4,201927894479873;12;0,7021537921656358;0,29784620783436416;1,207496600430404;4,183989880806527;14;0,73336;0,26664;1,3054279999999998;4,201368412412318
CHN;MMR;2020;425;21;17;3;0,8090200445434298;0,19097995545657015;2,1184298440979954;4,10184921984719;3;0,8153462258265751;0,18465377417342482;2,128883343730505;4,336664381131651;2;0,7598547717842323;0,24014522821576764;1,6934128630705392;4,417730352160355;0;0,7934495509772848;0,20655044902271527;1,872187004754358;4,116885759912365;0;0,830470737913486;0,169529262086514;1,8931933845120834;4,027509346486858;6;0,662771285475793;0,337228714524207;0,3980244852531997;5,306461658148008
CHN;USA;2020;425;418;88;13;0,76788;0,23212;1,5091880000000002;3,776391396645215;13;0,7178;0,2822;1,320424;4,4334608220017016;18;0,7064;0,2936;1,217644;4,497239629957915;9;0,741;0,259;1,33336;4,117286182717932;5;0,68236;0,31764;0,9626280000882149;4,342908764259813;5;0,75732;0,24268;1,543672000006676;4,15777882485873
IRN;TUR;2018;171;87;19;9;0,8150398784656285;0,18496012153437144;2,19076148879605;4,1925305133397455;3;0,827290743763115;0,17270925623688504;2,9036080671485194;4,317541275289514;3;0,7718588981371384;0,22814110186286168;1,5973444313290477;4,5492476810476195;1;0,735575485799701;0,26442451420029894;1,4257548579970103;4,585230276364487;0;1,0;0,0;2,3868506856686187;0,9136259511410165;0;1,0;0,0;2,070394828193705;1,0827392361475043
IRN;ISR;2019;171;175;31;3;0,45432565168114847;0,5456743483188515;-1,5667397053267853;5,136344852607009;5;0,4282086906529967;0,5717913093470033;-1,7614238489915204;5,191838315546194;8;0,5661830557048182;0,4338169442951818;-0,39485939459072183;4,607524324240084;2;0,5272125889545956;0,47278741104540445;-0,7534028261914884;5,122024552192931;2;0,5842543385223158;0,4157456614776842;-0,13768047782476975;4,8377644757231355;0;1,0;0,0;2,495123631312528;0,9746506991262356
RUS;JOR;2019;557;34;9;2;0,799492385786802;0,20050761421319796;1,702284263959391;3,7997822353320814;2;0,8197080291970803;0,1802919708029197;2,5815328467153282;4,499200478935231;3;0,8996579247434435;0,10034207525655645;3,3485746864310144;3,9443724209515385;0;0,8715486194477791;0,12845138055222088;2,2528211283941375;4,170771772613174;0;0,9055343511450382;0,09446564885496184;3,4729961832061065;4,079920318034674;0;1,0;0,0;2,366957467787099;0,20771909147037898
CHN;AUS;2020;425;256;42;13;0,5745889644486528;0,4254110355513472;0,20794094860979595;4,4712739593177115;5;0,6532760284185598;0,34672397158144025;0,766836242434874;4,32305368426382;5;0,7267007112894401;0,2732992887105599;1,3419387196790078;3,953109050336671;7;0,7676895164471089;0,23231048355289105;1,7169992900528515;3,9952332828287878;4;0,7637210656573009;0,2362789343426991;1,7030135390613255;4,062685186849905;0;0,824977293369664;0,17502270663033606;2,5244777475022704;3,9332822998165016
RUS;JOR;2018;557;34;9;2;0,8197080291970803;0,1802919708029197;2,5815328467153282;4,499200478935231;3;0,8996579247434435;0,10034207525655645;3,3485746864310144;3,9443724209515385;0;0,8715486194477791;0,12845138055222088;2,2528211283941375;4,170771772613174;0;0,9055343511450382;0,09446564885496184;3,4729961832061065;4,079920318034674;0;1,0;0,0;2,366957467787099;0,20771909147037898;0;1,0;0,0;1,385816288713853;0,7722500659907563
RUS;AUT;2018;557;18;6;2;0,8220338983050848;0,17796610169491525;1,8029476787030212;3,63938156347246;2;0,806989674344718;0,19301032565528198;1,7103256552819697;4,002420412109045;0;0,8279816513761468;0,1720183486238532;2,199082568806485;3,891687104087648;0;0,8701112307140294;0,12988876928597057;2,5287405812701826;3,9427290375934283;0;1,0;0,0;3,6293203846200774;0,08157016288933998;0;1,0;0,0;1,8089816408698198;0,630681836412882
ARG;SGP;2018;1;95;1;1;0,9858156028368794;0,014184397163120567;2,9680851063829787;2,048189622653517;0;0,9473684210526315;0,05263157894736842;2,5500000000000003;3,29814541187843;0;0,7297297297297297;0,2702702702702703;1,0810810810810811;3,4672863318363785;0;0,7058823529411765;0,29411764705882354;2,0823529411764703;4,908843795115535;0;1,0;0,0;1,51006711409396;0,0;0;1,0;0,0;4,13223140495868;0,0
KOR;USA;2016;22;418;6;3;0,7674890789392728;0,23251092106072724;1,627687196736188;4,550195585895142;0;0,7676177033975199;0,23238229660248008;1,6510938602729794;4,333998530650075;0;1,0;0,0;2,290379941543917;1,2004786183450182;0;1,0;0,0;2,1876865158490864;1,1410714915509597;0;1,0;0,0;5,012420806730458;2,0504811280781925;0;1,0;0,0;5,6225516331019785;2,178140730938657
RUS;JPN;2020;557;510;142;25;0,7295298468040148;0,2704701531959852;1,2855256207078711;5,290723045523244;23;0,7827586206896552;0,21724137931034482;1,7488566243194195;4,428130006369406;28;0,8038834951456311;0,19611650485436893;2,1847087378640775;4,377702123950436;30;0,7880467049277656;0,21195329507223432;1,773817534138136;4,479592578069909;19;0,8058252427184466;0,1941747572815534;2,324757281669135;4,2394555366080455;4;0,730968513351933;0,269031486648067;1,5979673176564368;4,510518667535624
CHN;FRA;2017;425;228;46;8;0,8443239245655122;0,15567607543448786;3,073967706150622;4,273713824158074;2;0,8088043761396196;0,1911956238603803;2,4694191196283715;4,471392958564518;5;0,8797063092290617;0,12029369077093828;3,1590625800392726;3,6218188761894967;5;1,0;0,0;2,774490537499611;1,0813559695992403;0;1,0;0,0;2,323661597851665;0,6633998546395821;0;1,0;0,0;5,321892378682178;2,224258051704821
PRK;JPN;2017;151;510;22;3;0,45611242246253497;0,543887577537465;-3,058961409672284;6,010567077376151;1;0,48798635870407686;0,5120136412959231;-2,3190048056191355;6,102138574308981;0;0,6185383244206774;0,38146167557932265;-0,3437611408199644;5,322961840199069;1;1,0;0,0;2,3225435585878653;0,6352590378105831;0;1,0;0,0;1,885353775696124;0,6433184755520068;0;1,0;0,0;4,2518046416612;1,9413866993217421
CHN;FRA;2017;425;228;46;8;0,8443239245655122;0,15567607543448786;3,073967706150622;4,273713824158074;2;0,8088043761396196;0,1911956238603803;2,4694191196283715;4,471392958564518;5;0,8797063092290617;0,12029369077093828;3,1590625800392726;3,6218188761894967;5;1,0;0,0;2,774490537499611;1,0813559695992403;0;1,0;0,0;2,323661597851665;0,6633998546395821;0;1,0;0,0;5,321892378682178;2,224258051704821
RUS;BEL;2018;557;55;17;3;0,8745019920318725;0,1254980079681275;2,159827357237716;3,122052347410068;1;0,7772277227722773;0,22277227722772278;1,2859971711456861;3,909818159041045;1;0,7532934131736527;0,2467065868263473;1,0807185628528366;4,263067907951619;0;0,743351886209029;0,2566481137909709;1,3120593692022267;4,373331988223753;1;1,0;0,0;2,4427532389055195;0,3431088272650451;4;1,0;0,0;1,8240346046251001;0,6555057350842706
SAU;USA;2020;18;418;5;3;0,6753967031274072;0,3246032968725928;0,26220921275612386;4,9693477310986935;1;0,6194003276119935;0,38059967238800657;-0,15709707285805855;5,448840315572537;0;0,6551674503406583;0,34483254965934174;0,16342961328087516;5,063855400359404;1;0,7745660789941232;0,22543392100587673;1,3486811534782013;4,314173268414758;0;0,6778809769521844;0,32211902304781564;0,6505538356571743;4,628715601949853;0;0,6880523276042029;0,31194767239579707;0,5663558555424117;4,895068608786095
KOR;CHN;2016;22;329;11;2;0,7450692242246113;0,25493077577538864;1,5620465621620736;4,302245457696071;3;0,858845016524613;0,14115498347538702;2,5488345799435326;3,7202385352970975;0;1,0;0,0;2,4733761231297287;1,157184962205489;0;1,0;0,0;2,1476654492050846;1,0607688663662063;0;1,0;0,0;4,858314743762806;2,3738676539655743;0;1,0;0,0;5,457484094870808;2,3464415756372516
RUS;MLI;2019;557;225;55;8;0,90625;0,09375;3,2281250000000004;4,097425592292677;10;0,4090909090909091;0,5909090909090909;-3,3363636363636364;6,776533402756728;14;0,8;0,2;3,0133333333333336;6,053744479429423;3;0,8620689655172413;0,13793103448275862;2,2655172413793103;3,554043434239565;0;0,6589595375722543;0,34104046242774566;0,25838150289017336;5,744703691388652;4;1,0;0,0;2,75590551181102;0,0
USA;UKR;2019;36;110;3;1;0,69916;0,30084;0,926736;4,048451702355359;1;0,7226016923233765;0,2773983076766235;0,9829442348863288;4,680762962112327;0;0,711150956284153;0,288849043715847;0,9662482923497266;4,827184837150129;0;0,6700537371763556;0,32994626282364437;0,5231753786750462;5,114811607810303;0;0,7308935146915158;0,26910648530848424;1,4829112497181933;4,9796019933814595;1;1,0;0,0;2,3033552616472126;1,081041085689027
CHN;MNG;2018;425;40;30;5;0,8819875776397516;0,11801242236024845;2,3247670807453416;3,7230835173852386;1;0,8112927191679049;0,1887072808320951;1,85408618127786;4,038965350682535;0;0,8056801195814649;0,19431988041853512;1,6607249626842493;3,971110274751134;1;0,8464328899637243;0,15356711003627568;1,8830108827085852;3,794492015124565;2;1,0;0,0;2,847057226567325;0,3115549487087798;0;1,0;0,0;2,0683582493510295;0,7947818577938174
RUS;BGR;2018;557;28;12;3;0,8205128205128205;0,1794871794871795;1,763986013986014;3,8603050062220645;2;0,8227146814404432;0,1772853185595568;2,2026315789473685;4,068074643113012;2;0,72552783109405;0,2744721689059501;1,2461932178651074;4,068069636084293;0;0,7077865266841645;0,2922134733158355;0,8141732282838796;4,36939270896958;0;1,0;0,0;2,1799953772229657;0,1879957633818693;2;1,0;0,0;2,2670924682111955;1,521714535574535
IRN;BEL;2017;171;55;4;1;0,8489795918367347;0,1510204081632653;1,906938775510204;3,7021109279412707;0;0,8573717948717948;0,14262820512820512;2,116185897359481;3,885464885389397;1;0,9057815845824411;0,09421841541755889;2,296145610278372;2,9846692728517077;0;1,0;0,0;2,056500212255246;0,6961787189459203;0;1,0;0,0;1,8476398096475923;0,6134884977289743;0;1,0;0,0;4,894665110346978;1,7818892451254447
USA;AUS;2018;36;256;6;1;0,75736;0,24264;1,0235319999999999;4,393316588293631;1;0,76124;0,23876;0,9758279999999999;4,327015058260833;1;0,76156;0,23844;1,0228239998157025;4,447536561382958;0;0,7828;0,2172;1,2420319999999998;4,296048010785727;0;1,0;0,0;2,6120772490505235;1,5212741425509397;0;1,0;0,0;2,713195767503515;1,436124305502178
VNM;CHN;2020;25;329;10;3;0,6041131105398457;0,39588688946015427;0,5977619839709662;4,386574566199035;3;0,6934812760055479;0,3065187239944521;1,3002003390352905;4,613629158076519;1;0,7333115717316795;0,26668842826832057;1,5651379141504813;4,523208805436506;1;0,7584569732937686;0,24154302670623146;1,4782789317507419;4,255779174852132;0;0,5998386741952042;0,4001613258047958;0,31558993912568367;4,620482514126113;1;0,6987289171351748;0,30127108286482523;1,20298215595209;4,534491073208591
